endpoint_id,url,content,station,latitude,longitude,receiver_mode,region_id,expected_content_type
isee_mos_2026062723_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062723_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062800_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062800_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062801_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062801_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062802_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062802_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062803_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062803_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062804_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062804_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062805_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062805_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062806_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062806_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062807_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062807_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062808_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062808_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062809_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062809_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062810_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062810_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062811_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062811_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062812_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062812_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062813_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062813_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062814_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062814_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062815_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062815_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062816_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062816_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062817_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062817_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062818_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062818_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062819_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062819_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062820_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062820_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062821_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062821_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062822_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062822_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062823_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062823_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062901_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062901_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062902_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062902_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062903_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062903_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062904_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062904_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062905_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062905_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062906_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062906_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062907_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062907_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062908_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062908_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062909_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062909_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062910_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062910_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062911_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062911_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062912_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062912_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062913_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062913_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062914_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062914_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062915_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062915_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062916_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062916_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062917_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062917_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062918_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062918_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062919_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062919_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062920_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062920_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062921_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062921_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062922_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062922_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026062923_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026062923_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063000_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063000_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063001_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063001_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063002_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063002_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063003_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063003_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063004_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063004_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063005_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063005_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063006_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063006_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063007_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063007_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063008_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063008_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063009_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063009_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063010_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063010_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063011_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063011_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063012_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063012_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063013_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063013_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063014_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063014_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063015_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063015_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063016_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063016_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063017_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063017_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063018_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063018_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063019_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063019_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063020_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063020_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063021_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063021_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026063022_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/06/isee_vlf_mos_2026063022_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070100_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070100_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070101_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070101_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070102_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070102_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070103_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070103_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070104_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070104_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070105_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070105_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070106_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070106_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070107_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070107_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070108_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070108_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070109_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070109_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070110_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070110_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070111_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070111_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070112_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070112_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070113_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070113_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070114_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070114_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070115_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070115_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070116_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070116_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070117_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070117_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070118_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070118_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070119_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070119_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070120_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070120_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070121_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070121_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070122_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070122_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070123_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070123_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070200_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070200_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070201_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070201_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070202_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070202_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070203_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070203_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070204_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070204_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070205_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070205_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070206_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070206_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070207_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070207_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070208_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070208_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070209_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070209_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070210_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070210_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070211_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070211_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070212_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070212_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070213_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070213_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070214_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070214_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070215_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070215_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070216_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070216_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070217_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070217_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070218_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070218_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070219_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070219_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070220_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070220_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070221_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070221_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070222_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070222_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070223_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070223_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070300_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070300_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
isee_mos_2026070301_v01,https://ergsc.isee.nagoya-u.ac.jp/data/ergsc/ground/vlf/mos/2026/07/isee_vlf_mos_2026070301_v01.cdf,cdf,Moshiri,44.37,142.27,crossed_loop,japan,application/cdf
